#! FIELDS s_co s_ch.sum file.free der_s_co der_s_ch.sum
#! SET min_s_co 1.9
#! SET max_s_co 3.1
#! SET nbins_s_co  201
#! SET periodic_s_co false
#! SET min_s_ch.sum -0.1
#! SET max_s_ch.sum 2.0
#! SET nbins_s_ch.sum  201
#! SET periodic_s_ch.sum false
1.900000000 -0.100000000 47.063242985 -102.013259068 -24.447321352
1.906000000 -0.100000000 46.379235947 -123.616282549 -31.402226400
1.912000000 -0.100000000 45.558262397 -147.206488898 -39.765166537
1.918000000 -0.100000000 44.589819703 -172.309903797 -49.676790764
1.924000000 -0.100000000 43.467376774 -198.088347439 -61.155148066
1.930000000 -0.100000000 42.190213287 -223.504512878 -74.198871086
1.936000000 -0.100000000 40.763884201 -247.504303509 -88.800441106
1.942000000 -0.100000000 39.201183484 -268.727917013 -104.810859523
1.948000000 -0.100000000 37.523328600 -285.796436270 -121.986364878
1.954000000 -0.100000000 35.759296122 -297.477074714 -140.047781568
1.960000000 -0.100000000 33.944990066 -302.706645050 -158.625730620
1.966000000 -0.100000000 32.121994536 -300.664554107 -177.325562936
1.972000000 -0.100000000 30.335611221 -291.011682782 -195.705335754
1.978000000 -0.100000000 28.632047043 -273.697113947 -213.256446867
1.984000000 -0.100000000 27.056337770 -249.194598051 -229.518249285
1.990000000 -0.100000000 25.648842460 -218.358817753 -244.084128323
1.996000000 -0.100000000 24.443362929 -182.605168132 -256.594284442
2.002000000 -0.100000000 23.463950989 -143.659769475 -266.801710859
2.008000000 -0.100000000 22.723768148 -103.503205152 -274.591515552
2.014000000 -0.100000000 22.224236051 -64.062601267 -279.931441339
2.020000000 -0.100000000 21.955164300 -27.094395298 -282.886010169
2.026000000 -0.100000000 21.895588655 5.608844360 -283.713093583
2.032000000 -0.100000000 22.016246895 32.842898493 -282.702415048
2.038000000 -0.100000000 22.281755160 53.835039056 -280.171013862
2.044000000 -0.100000000 22.653367606 68.326385768 -276.539226520
2.050000000 -0.100000000 23.092156967 76.500908711 -272.194272639
2.056000000 -0.100000000 23.561687593 78.877088369 -267.528760002
2.062000000 -0.100000000 24.029531209 76.402586885 -262.883575278
2.068000000 -0.100000000 24.470080928 70.239311941 -258.465506370
2.074000000 -0.100000000 24.865066533 61.676006461 -254.563454079
2.080000000 -0.100000000 25.203632289 51.828099452 -251.228653057
2.086000000 -0.100000000 25.482144630 41.996729466 -248.468327021
2.092000000 -0.100000000 25.703009622 32.904140651 -246.298397392
2.098000000 -0.100000000 25.873152315 25.351451255 -244.608879460
2.104000000 -0.100000000 26.002742131 19.655776605 -243.295683461
2.110000000 -0.100000000 26.103042651 15.819043778 -242.313911406
2.116000000 -0.100000000 26.185870577 13.847841048 -241.483187053
2.122000000 -0.100000000 26.261527560 13.417003518 -240.716629053
2.128000000 -0.100000000 26.338276801 14.165537099 -239.994330545
2.134000000 -0.100000000 26.422320092 15.654029806 -239.186545359
2.140000000 -0.100000000 26.517191533 17.495239215 -238.266881868
2.146000000 -0.100000000 26.623932585 19.236694800 -237.235329679
2.152000000 -0.100000000 26.741232614 20.639263777 -236.090154005
2.158000000 -0.100000000 26.866495962 21.521771654 -234.866409909
2.164000000 -0.100000000 26.996565260 21.840125179 -233.619486640
2.170000000 -0.100000000 27.127653508 21.220319066 -232.309344436
