,1.900000,1.906030,1.912060,1.918090,1.924121,1.930151,1.936181,1.942211,1.948241,1.954271,1.960302,1.966332,1.972362,1.978392,1.984422,1.990452,1.996482,2.002513,2.008543,2.014573,2.020603,2.026633,2.032663,2.038693,2.044724,2.050754,2.056784,2.062814,2.068844,2.074874,2.080905,2.086935,2.092965,2.098995,2.105025,2.111055,2.117085,2.123116,2.129146,2.135176,2.141206,2.147236,2.153266,2.159296,2.165327,2.171357,2.177387,2.183417,2.189447,2.195477,2.201508,2.207538,2.213568,2.219598,2.225628,2.231658,2.237688,2.243719,2.249749,2.255779,2.261809,2.267839,2.273869,2.279899,2.285930,2.291960,2.297990,2.304020,2.310050,2.316080,2.322111,2.328141,2.334171,2.340201,2.346231,2.352261,2.358291,2.364322,2.370352,2.376382,2.382412,2.388442,2.394472,2.400503,2.406533,2.412563,2.418593,2.424623,2.430653,2.436683,2.442714,2.448744,2.454774,2.460804,2.466834,2.472864,2.478894,2.484925,2.490955,2.496985,2.503015,2.509045,2.515075,2.521106,2.527136,2.533166,2.539196,2.545226,2.551256,2.557286,2.563317,2.569347,2.575377,2.581407,2.587437,2.593467,2.599497,2.605528,2.611558,2.617588,2.623618,2.629648,2.635678,2.641709,2.647739,2.653769,2.659799,2.665829,2.671859,2.677889,2.683920,2.689950,2.695980,2.702010,2.708040,2.714070,2.720101,2.726131,2.732161,2.738191,2.744221,2.750251,2.756281,2.762312,2.768342,2.774372,2.780402,2.786432,2.792462,2.798492,2.804523,2.810553,2.816583,2.822613,2.828643,2.834673,2.840704,2.846734,2.852764,2.858794,2.864824,2.870854,2.876884,2.882915,2.888945,2.894975,2.901005,2.907035,2.913065,2.919095,2.925126,2.931156,2.937186,2.943216,2.949246,2.955276,2.961307,2.967337,2.973367,2.979397,2.985427,2.991457,2.997487,3.003518,3.009548,3.015578,3.021608,3.027638,3.033668,3.039698,3.045729,3.051759,3.057789,3.063819,3.069849,3.075879,3.081910,3.087940,3.093970,3.100000
-0.100000,44.526170,43.842438,43.024603,42.063593,40.954624,39.698458,38.302006,36.780401,35.156021,33.458710,31.724663,29.995183,28.314434,26.726593,25.274246,23.994509,22.917110,22.062069,21.438515,21.043898,20.864880,20.878868,21.055346,21.358933,21.751516,22.195696,22.657021,23.106415,23.521217,23.885964,24.192188,24.438586,24.629218,24.772494,24.878899,24.960084,25.027421,25.090891,25.158233,25.234796,25.323504,25.424584,25.536464,25.656239,25.780174,25.901354,26.010300,26.111646,26.207813,26.298141,26.382280,26.460179,26.532709,26.600719,26.665488,26.728942,26.792463,26.856867,26.922657,26.990068,27.059044,27.129091,27.199584,27.270051,27.340204,27.409602,27.477666,27.544306,27.609748,27.673852,27.737026,27.799607,27.861938,27.924227,27.986533,28.049035,28.111884,28.175486,28.239673,28.304022,28.368134,28.432069,28.495780,28.559137,28.622037,28.684271,28.745915,28.807322,28.868907,28.930658,28.992569,29.054654,29.117036,29.179853,29.243213,29.307300,29.372256,29.438014,29.504574,29.571991,29.640314,29.709441,29.779138,29.849354,29.920010,29.991272,30.063282,30.136058,30.209449,30.283313,30.358165,30.434270,30.511660,30.590499,30.670880,30.753171,30.837688,30.924375,31.013026,31.103847,31.196897,31.292052,31.389174,31.488168,31.589481,31.693314,31.799715,31.909122,32.022240,32.139608,32.261962,32.390021,32.524525,32.666201,32.815012,32.970915,33.134787,33.307253,33.488587,33.679031,33.878727,34.088030,34.307361,34.537446,34.778676,35.031469,35.296293,35.573709,35.864287,36.168507,36.486710,36.818905,37.165070,37.524734,37.896487,38.277536,38.665769,39.059133,39.455254,39.851161,40.242973,40.627049,40.998991,41.354132,41.687787,41.995995,42.274800,42.520737,42.731613,42.906357,43.045453,43.151020,43.226455,43.276701,43.308174,43.328017,43.343706,43.363033,43.393341,43.441043,43.511138,43.607157,43.730865,43.881887,44.058058,44.255880,44.470650,44.696654,44.928119,45.159785,45.386472,45.602459,45.803449,45.987600,46.153445,46.299861,46.426631,46.534301,46.624002,46.697422
-0.089447,44.260595,43.502053,42.594152,41.528523,40.297673,38.904625,37.354682,35.667499,33.864676,31.981790,30.059018,28.140344,26.274663,24.513579,22.901086,21.481137,20.284232,19.334738,18.641095,18.201596,18.000885,18.014276,18.208026,18.542344,18.975713,19.465895,19.975624,20.471746,20.929873,21.332126,21.670102,21.941792,22.151834,22.309181,22.425825,22.514786,22.588298,22.657519,22.731030,22.814702,22.911693,23.022400,23.145194,23.276692,23.413196,23.548361,23.671768,23.784663,23.891121,23.990824,24.083558,24.169494,24.249409,24.324177,24.395719,24.465566,24.535458,24.606251,24.678745,24.753091,24.829320,24.906721,24.984512,25.062266,25.139797,25.216368,25.291446,25.364940,25.436982,25.507542,25.577071,25.645868,25.714257,25.782375,25.850513,25.918910,25.987653,26.057133,26.127034,26.197020,26.266772,26.336248,26.405460,26.474161,26.542200,26.609503,26.676167,26.742497,26.808832,26.875230,26.941892,27.008797,27.075943,27.143662,27.212039,27.281177,27.351194,27.422059,27.493709,27.566179,27.639416,27.713365,27.787840,27.862944,27.938591,28.014871,28.091830,28.169540,28.247781,28.326408,28.406032,28.487018,28.569365,28.653174,28.738604,28.826034,28.915770,29.007629,29.101611,29.197792,29.296257,29.396851,29.499288,29.603580,29.710047,29.819014,29.930699,30.045447,30.164144,30.287393,30.415882,30.550369,30.691655,30.840405,30.996647,31.160802,31.333447,31.515220,31.706459,31.907612,32.118709,32.340091,32.572312,32.816386,33.072651,33.341714,33.624363,33.921195,34.232881,34.560350,34.903834,35.263870,35.640658,36.033353,36.440422,36.859186,37.287661,37.723704,38.164660,38.607287,39.046974,39.480061,39.900392,40.303632,40.683599,41.035392,41.355036,41.637416,41.880448,42.082567,42.244188,42.367277,42.455816,42.515658,42.554153,42.579584,42.600754,42.626652,42.666000,42.726190,42.813251,42.931014,43.081814,43.265474,43.479001,43.717808,43.976964,44.249863,44.528479,44.807050,45.078835,45.338803,45.580253,45.801062,45.999219,46.174351,46.326119,46.454772,46.562173,46.650123
-0.078894,43.998171,43.165139,42.168776,40.998576,39.648262,38.119948,36.419804,34.565675,32.589827,30.523414,28.410218,26.306136,24.258880,22.322869,20.554405,18.992832,17.679548,16.634599,15.872227,15.387023,15.164723,15.176917,15.387209,15.751444,16.224296,16.760412,17.316694,17.859471,18.359661,18.798940,19.168003,19.463943,19.692605,19.863996,19.990878,20.087059,20.166672,20.241442,20.320938,20.411373,20.516382,20.636525,20.769718,20.912659,21.061410,21.209323,21.347237,21.471475,21.588080,21.697197,21.798635,21.892333,21.979323,22.060763,22.138720,22.214979,22.291222,22.368494,22.447446,22.528624,22.611603,22.696126,22.781099,22.866102,22.950654,23.034089,23.116033,23.196084,23.274603,23.351538,23.427104,23.501769,23.576085,23.649994,23.723771,23.797786,23.872168,23.947036,24.022308,24.097450,24.172549,24.247353,24.321626,24.395321,24.468030,24.539870,24.611055,24.681823,24.752307,24.822855,24.893694,24.964839,25.036272,25.108408,25.181286,25.255046,25.329601,25.405089,25.481282,25.558134,25.635797,25.713988,25.792732,25.872033,25.952081,26.032633,26.113851,26.195596,26.277831,26.360600,26.444295,26.529329,26.615657,26.703476,26.793070,26.884811,26.978751,27.074924,27.173247,27.273713,27.376388,27.481135,27.587605,27.695853,27.806076,27.918677,28.033995,28.152580,28.275159,28.402560,28.535278,28.674224,28.820371,28.973976,29.135542,29.305522,29.484648,29.673332,29.871927,30.080792,30.300272,30.530469,30.772413,31.026938,31.294740,31.576538,31.872993,32.185407,32.514446,32.861266,33.226797,33.611192,34.014789,34.437718,34.876908,35.330163,35.796652,36.274040,36.758028,37.246593,37.733671,38.215109,38.685313,39.137073,39.564546,39.961230,40.322633,40.643762,40.920458,41.151267,41.336078,41.477958,41.581082,41.651399,41.697866,41.729801,41.757595,41.791678,41.841670,41.916876,42.023430,42.166847,42.348377,42.568673,42.824892,43.110402,43.419889,43.745641,44.077593,44.409085,44.732733,45.041301,45.329111,45.590797,45.826197,46.033519,46.212760,46.365589,46.492755,46.596898
-0.068342,43.744718,42.840732,41.758572,40.489014,39.022940,37.359936,35.515977,33.502109,31.354663,29.113145,26.817600,24.532886,22.306673,20.207472,18.282288,16.588404,15.157972,14.023184,13.191437,12.662834,12.418519,12.429149,12.654481,13.047022,13.558139,14.137018,14.738246,15.325234,15.865621,16.341217,16.739089,17.058925,17.305485,17.489808,17.626145,17.729341,17.814566,17.894495,17.979565,18.076370,18.189130,18.317843,18.460983,18.614654,18.774724,18.935140,19.086059,19.221858,19.348201,19.466208,19.575819,19.677227,19.770918,19.858920,19.943010,20.025376,20.107516,20.190965,20.276395,20.363771,20.453460,20.544532,20.636349,20.728051,20.819144,20.909249,20.997560,21.083993,21.168589,21.251564,21.332610,21.412800,21.492441,21.571710,21.651034,21.730460,21.810031,21.889980,21.970001,22.049991,22.129782,22.209306,22.288221,22.366126,22.442977,22.518690,22.593661,22.668091,22.742319,22.816590,22.891010,22.965711,23.040754,23.116594,23.193371,23.270951,23.349527,23.428758,23.508714,23.589387,23.670596,23.752433,23.834738,23.917641,24.001120,24.085056,24.169543,24.254541,24.339963,24.425890,24.512704,24.600675,24.690053,24.780834,24.873443,24.968304,25.065374,25.164720,25.266268,25.369683,25.475163,25.582620,25.691646,25.802270,25.914694,26.029316,26.146668,26.267219,26.391796,26.521173,26.655905,26.797039,26.945470,27.101643,27.266127,27.439452,27.622167,27.814738,28.017528,28.230983,28.455141,28.690636,28.938196,29.199020,29.473935,29.763838,30.069707,30.392941,30.734474,31.095942,31.477997,31.881945,32.308468,32.755844,33.222400,33.707157,34.207879,34.721903,35.247318,35.778109,36.311793,36.840625,37.358011,37.858104,38.332873,38.775935,39.179826,39.538784,39.850375,40.110298,40.320308,40.481457,40.599655,40.681804,40.736856,40.776609,40.812180,40.855973,40.918984,41.011355,41.140653,41.312740,41.530507,41.791772,42.094867,42.434116,42.799955,43.183007,43.576351,43.966243,44.347647,44.709452,45.048156,45.357829,45.633195,45.876970,46.086946,46.266336,46.415511,46.537651
-0.057789,43.506473,42.534913,41.373546,40.007021,38.431036,36.646166,34.665160,32.503772,30.196320,27.781684,25.320567,22.859151,20.468688,18.212178,16.144042,14.317897,12.781936,11.557282,10.662597,10.090443,9.825176,9.833224,10.072325,10.490858,11.036263,11.655100,12.299583,12.926274,13.505682,14.013143,14.438965,14.780782,15.043783,15.240469,15.385028,15.494582,15.584773,15.669419,15.759334,15.862402,15.981814,16.118669,16.270615,16.434526,16.604952,16.776103,16.939339,17.085770,17.221320,17.348011,17.465153,17.573382,17.673579,17.767496,17.857541,17.945432,18.033429,18.122426,18.213612,18.307058,18.402733,18.500052,18.598002,18.695915,18.793307,18.889368,18.983562,19.075889,19.166077,19.254341,19.340662,19.425673,19.510123,19.594339,19.678511,19.762855,19.847151,19.931537,20.015893,20.100178,20.184095,20.267655,20.350217,20.431505,20.511696,20.590677,20.668683,20.746184,20.823236,20.900299,20.977757,21.055364,21.133458,21.212265,21.291969,21.372629,21.454124,21.536406,21.619424,21.702899,21.786976,21.871543,21.956592,22.042101,22.128106,22.214359,22.301064,22.388165,22.475593,22.563698,22.652561,22.742511,22.833766,22.926445,23.020972,23.117680,23.216584,23.317636,23.420822,23.525862,23.632746,23.741366,23.851322,23.962640,24.075500,24.190389,24.307812,24.428216,24.552604,24.681795,24.816326,24.957372,25.105600,25.261619,25.426235,25.600061,25.783166,25.976259,26.179870,26.393853,26.618818,26.855254,27.104115,27.366595,27.643512,27.936261,28.246032,28.574451,28.922741,29.292521,29.685583,30.103059,30.545502,31.012149,31.500119,32.010024,32.539063,33.086449,33.646760,34.218073,34.793231,35.365500,35.930118,36.475701,36.997214,37.483887,37.928656,38.327427,38.672116,38.962844,39.196835,39.378733,39.512583,39.606518,39.671771,39.720141,39.764984,39.820298,39.898375,40.010300,40.166524,40.371526,40.627661,40.937046,41.291950,41.688316,42.116115,42.566190,43.022983,43.480746,43.923147,44.347036,44.740077,45.101313,45.421963,45.704536,45.949828,46.157212,46.330661,46.472706
-0.047236,43.289292,42.256551,41.020583,39.569939,37.892982,35.997123,33.884795,31.589333,29.131967,26.570502,23.945937,21.334108,18.790382,16.382920,14.181698,12.241999,10.603495,9.299250,8.342118,7.731604,7.445285,7.450195,7.700377,8.142927,8.718762,9.374437,10.056105,10.720511,11.332516,11.870790,12.320809,12.682012,12.960498,13.167471,13.319782,13.434499,13.528895,13.617504,13.711852,13.819758,13.945530,14.089306,14.249673,14.422011,14.601739,14.782957,14.956689,15.112774,15.256582,15.390698,15.514679,15.629453,15.735476,15.834810,15.930169,16.023220,16.115988,16.210331,16.306702,16.405538,16.506568,16.609416,16.713110,16.816462,16.919347,17.020633,17.120248,17.217406,17.312653,17.405713,17.496486,17.585877,17.674742,17.762923,17.851239,17.939722,18.028119,18.116309,18.204458,18.292258,18.379768,18.466429,18.551841,18.635704,18.718249,18.799534,18.879886,18.959434,19.038462,19.117557,19.197048,19.276845,19.357112,19.438161,19.520171,19.602961,19.686492,19.770915,19.855961,19.941472,20.027423,20.113723,20.200511,20.287554,20.374830,20.462342,20.550139,20.638247,20.726692,20.815770,20.905476,20.996103,21.088024,21.181399,21.276596,21.373952,21.473247,21.574549,21.677837,21.783031,21.889775,21.997832,22.106816,22.217036,22.328535,22.441785,22.557136,22.675531,22.797469,22.924276,23.056230,23.194865,23.340310,23.493305,23.655321,23.826284,24.006691,24.196491,24.396945,24.607646,24.828870,25.061739,25.307333,25.566214,25.839678,26.129686,26.436996,26.764279,27.112562,27.484270,27.880864,28.304586,28.756011,29.233743,29.736494,30.263973,30.815514,31.387877,31.979230,32.582752,33.194626,33.807992,34.412317,35.002216,35.564774,36.093346,36.579677,37.014669,37.392526,37.712331,37.970659,38.172656,38.322129,38.429527,38.504913,38.563493,38.619085,38.687504,38.782933,38.918738,39.103168,39.345685,39.645644,40.006744,40.419236,40.880917,41.376565,41.893816,42.425422,42.952771,43.463739,43.951498,44.407857,44.821698,45.194398,45.518958,45.800341,46.039489,46.239120,46.402382
-0.036683,43.098369,42.011254,40.711589,39.182893,37.420901,35.420900,33.202976,30.780149,28.196521,25.499521,22.739390,19.981311,17.305289,14.768876,12.451707,10.401443,8.673510,7.298707,6.288143,5.639653,5.334693,5.335670,5.594625,6.056341,6.658896,7.345653,8.059301,8.755642,9.398565,9.961430,10.433970,10.812089,11.102660,11.319168,11.477596,11.596846,11.694284,11.785876,11.883516,11.995945,12.126802,12.277076,12.443941,12.624145,12.811651,13.000651,13.183139,13.348149,13.498871,13.639289,13.769575,13.889684,14.000954,14.105155,14.205137,14.302509,14.399878,14.498540,14.599366,14.702672,14.808701,14.916363,15.024600,15.132884,15.240275,15.346077,15.450055,15.551524,15.650829,15.747666,15.842266,15.935519,16.027765,16.119608,16.211338,16.302933,16.394546,16.486076,16.577150,16.667597,16.757413,16.846295,16.933743,17.019465,17.103434,17.186060,17.267631,17.348452,17.428660,17.508807,17.589335,17.670373,17.752046,17.834518,17.917808,18.001911,18.086807,18.172355,18.258499,18.345030,18.431815,18.518821,18.606080,18.693389,18.780868,18.868447,18.956249,19.044252,19.132480,19.221362,19.310741,19.400815,19.492082,19.584769,19.679341,19.775953,19.874259,19.974557,20.076495,20.180172,20.284988,20.390905,20.497349,20.604461,20.712714,20.822120,20.933905,21.047898,21.165631,21.287391,21.414772,21.547874,21.688024,21.835699,21.992067,22.156925,22.331163,22.514427,22.707311,22.910779,23.123978,23.349010,23.585318,23.835160,24.100182,24.380605,24.679891,24.998400,25.340126,25.705691,26.098455,26.520549,26.972127,27.452680,27.961280,28.498572,29.063645,29.654172,30.267427,30.897743,31.538876,32.185168,32.825099,33.452177,34.053596,34.619002,35.141834,35.610106,36.020685,36.366395,36.649435,36.870270,37.035555,37.155779,37.243323,37.312398,37.381135,37.464576,37.580629,37.740927,37.959965,38.240925,38.591935,39.006055,39.484854,40.013860,40.580368,41.175340,41.784282,42.385273,42.974245,43.529698,44.051278,44.523737,44.948463,45.321734,45.642043,45.913743,46.141151,46.327223
-0.026131,42.938441,41.806112,40.451088,38.858879,37.022512,34.940740,32.624430,30.101962,27.411953,24.593226,21.715137,18.845703,16.047490,13.407302,10.982916,8.844907,7.039676,5.602048,4.543892,3.863037,3.540225,3.536177,3.801799,4.277767,4.903190,5.613810,6.355674,7.078338,7.744302,8.329735,8.819121,9.211229,9.512648,9.736207,9.899594,10.021992,10.121684,10.215268,10.315563,10.431142,10.566423,10.721366,10.894180,11.079904,11.273714,11.469625,11.658904,11.830419,11.987148,12.132989,12.268244,12.392952,12.508516,12.617074,12.720691,12.821966,12.922771,13.025040,13.129552,13.236584,13.346295,13.457795,13.570098,13.682090,13.793080,13.902670,14.009953,14.114907,14.217220,14.317157,14.414872,14.510927,14.606151,14.700519,14.794690,14.888790,14.982772,15.076532,15.169617,15.261804,15.353200,15.443401,15.531834,15.618276,15.702845,15.785812,15.867687,15.948731,16.029135,16.109412,16.190129,16.271546,16.353724,16.436626,16.520326,16.604775,16.689923,16.775783,16.862115,16.948679,17.035269,17.121868,17.208325,17.294923,17.381496,17.468206,17.554787,17.641387,17.728252,17.815582,17.903195,17.991561,18.081177,18.172102,18.264712,18.358991,18.455164,18.552901,18.652218,18.752595,18.854146,18.955879,19.058378,19.160961,19.263696,19.367990,19.473474,19.581836,19.692923,19.807992,19.927705,20.053902,20.185760,20.325235,20.473210,20.628708,20.793473,20.966176,21.149001,21.339981,21.541807,21.753070,21.976089,22.211599,22.462060,22.727705,23.010446,23.315028,23.640907,23.993167,24.373763,24.785301,25.229018,25.702296,26.207774,26.745726,27.314843,27.914251,28.540080,29.187314,29.850524,30.520450,31.189766,31.845426,32.478363,33.077611,33.630081,34.130137,34.566785,34.938806,35.241973,35.481097,35.662747,35.796143,35.894994,35.976700,36.059676,36.160563,36.298494,36.489470,36.742495,37.070596,37.470856,37.949276,38.493905,39.093800,39.743369,40.419115,41.104124,41.790998,42.452680,43.087085,43.672567,44.211608,44.690334,45.112645,45.474174,45.781775,46.037799,46.247947
-0.015578,42.813109,41.644635,40.247115,38.604592,36.707670,34.558862,32.171940,29.568623,26.785498,23.880935,20.908489,17.938027,15.052717,12.320612,9.814308,7.602692,5.735720,4.243024,3.146304,2.438317,2.098594,2.088740,2.357558,2.844792,3.484848,4.215533,4.977068,5.719430,6.405486,7.006592,7.510509,7.912963,8.222199,8.450992,8.617843,8.742045,8.843147,8.937926,9.039662,9.157463,9.295457,9.454288,9.630882,9.821330,10.019693,10.220018,10.414173,10.591089,10.752265,10.902103,11.041230,11.169777,11.288616,11.400357,11.507228,11.611214,11.715015,11.819970,11.927346,12.037402,12.149832,12.264040,12.378932,12.493752,12.607488,12.719590,12.829392,12.936407,13.041024,13.143251,13.243069,13.341288,13.438306,13.534598,13.630384,13.725940,13.821506,13.916473,14.010596,14.103732,14.195637,14.286067,14.374509,14.460745,14.544925,14.627389,14.708559,14.788811,14.868474,14.948102,15.028154,15.109067,15.190826,15.273265,15.356358,15.440199,15.524712,15.609744,15.695410,15.780976,15.866433,15.951348,16.036262,16.120925,16.205649,16.290375,16.374632,16.458711,16.542974,16.627446,16.712533,16.798125,16.884639,16.972433,17.061721,17.152892,17.245229,17.339467,17.434478,17.530739,17.626976,17.723747,17.819937,17.916265,18.012873,18.109397,18.207966,18.307748,18.410867,18.517111,18.627907,18.743586,18.866125,18.994532,19.131402,19.274891,19.427283,19.586535,19.755176,19.931430,20.115623,20.310834,20.515418,20.731430,20.959803,21.204227,21.466998,21.748754,22.052249,22.384014,22.743943,23.136291,23.560367,24.019129,24.511326,25.038304,25.602374,26.199228,26.827911,27.482140,28.156171,28.841801,29.528702,30.207141,30.863361,31.486601,32.065051,32.588651,33.049839,33.441529,33.764775,34.020108,34.214936,34.361262,34.473583,34.568215,34.666421,34.788525,34.950742,35.173975,35.466300,35.840664,36.301401,36.839580,37.458622,38.135666,38.867884,39.624799,40.401605,41.166278,41.915533,42.621068,43.283543,43.885096,44.423234,44.894116,45.301181,45.644478,45.930850,46.165616
