LAMMPS data file via write_data, version 29 Aug 2024, timestep = 5000, units = real

192 atoms
3 atom types

0 12.72 xlo xhi
0 12.72 ylo yhi
0 12.72 zlo zhi

Masses

1 12.011 # C
2 15.9994 # O
3 2.014101777 # H

Atoms # atomic

166 3 3.732046106804398 1.9770008091839921 1.180633389402953 0 1 1
53 2 3.0985289245682477 2.644736740988252 1.4834432397067496 0 1 1
165 3 2.2231138469485647 2.4737581612588047 1.0594067889992864 0 1 1
145 3 2.596290603256242 0.14575263193106022 3.134052926758306 0 0 1
146 3 2.786666751210704 1.7638052020914867 3.0507756016446397 0 0 1
43 2 2.8146627532022475 0.9544678131645494 3.6598092746536173 0 0 1
36 2 0.5123672309547955 2.6268649768682297 0.14431910023614924 1 0 1
110 3 6.086024183469666 0.4691940480064058 3.314264117129512 0 0 0
74 3 8.142356167414725 1.7429127139599334 1.8758299529606899 0 1 0
7 2 7.186423176197961 1.6211691421883268 2.2453481799168262 0 1 0
73 3 7.030022038920761 2.4167030243868055 2.775603019551601 0 1 0
19 2 6.541609314097186 3.7656675919137306 4.0479851634076285 0 0 0
64 2 5.306833311296628 1.2230436329549463 0.28574353674840175 0 0 0
187 3 5.904413656367934 1.8461016829852022 0.6892593649050903 0 0 0
98 3 5.663926430322855 3.911790140349472 3.77560670620179 0 0 0
25 2 5.591101970497501 0.12924545001432952 4.060622475604574 0 0 0
109 3 4.612961831233528 0.22611184769463274 3.8545950941208487 0 0 0
24 2 9.662417510133483 2.0621643335947546 1.3299879449628873 0 0 0
107 3 10.12085416137939 2.906839398189082 1.1549087566715892 0 0 0
108 3 10.342792295189861 1.5372038164004864 1.8034411072975332 0 0 0
181 3 11.988831940973704 3.790245959682326 0.5579188795211962 0 0 1
63 2 11.425721239994049 0.5484966211438798 2.5601273134659683 -1 1 0
185 3 12.21105593662193 0.2187679194640318 2.0870408906759246 -1 1 0
186 3 11.777570300181372 1.0906730310498327 3.2977651158257344 -1 1 0
35 2 9.648601360937047 3.9986613921559684 4.1907474526314665 0 1 0
130 3 9.232764221289793 3.1854488359562927 4.0493951161142725 0 1 0
21 2 2.380229127454024 6.719136148357062 1.8620173295854698 0 0 1
101 3 1.5025479856523136 6.359188790636706 1.9519768602256882 0 0 1
52 2 3.973134380734512 4.9283475469838836 3.6209850674286943 0 -1 0
163 3 3.567633003430597 5.423493689809481 2.8604906162064383 0 -1 0
102 3 2.617969325591381 6.7758869641131865 0.928598449524509 0 0 1
178 3 0.08670537001893017 8.091213169332605 1.3084879812382424 1 0 1
97 3 6.970305268726985 4.654443144590286 3.9448568119754257 0 0 0
156 3 7.9089002111940925 5.822151461689275 1.6215160646874345 0 0 0
27 2 5.916077796770754 8.154803524566654 2.9198080446126387 0 -1 0
114 3 6.561368596630056 7.409802993388108 3.1508491271184753 0 -1 0
48 2 8.204537564871035 5.914206342279073 2.5988911641514014 0 0 0
129 3 9.310090529183197 4.506330653728708 3.4362457535106707 0 1 0
50 2 12.372977130023855 6.453075464234331 2.3107274020527484 -1 0 0
160 3 12.450012768857 6.134997518424773 3.226274182554662 -1 0 0
159 3 12.084823567673634 5.672241934003151 1.7564181882017669 -1 0 0
155 3 8.81458667236474 6.669293927063643 2.565510714687557 0 0 0
127 3 10.826429459703126 7.597716218172489 2.503110193905185 0 0 0
34 2 9.937303630181283 7.887292658939723 2.850591354656007 0 0 0
61 2 11.22267293411903 4.395156673112017 0.8479233466773932 0 0 1
103 3 3.1930970532106295 8.90148348159882 1.7421601976249785 0 0 0
112 3 1.794569923137638 11.77945316813688 0.8891943237984921 1 -1 1
111 3 0.8265976187160268 11.185968877673972 2.0459577849312396 1 -1 1
32 2 3.5630958119890073 11.833304303874272 1.2354393102924162 0 0 0
124 3 3.9253131655332614 10.888932730934828 1.2453591079811526 0 0 0
26 2 0.8610718737170935 11.80654491613486 1.2972880710311971 1 -1 1
22 2 4.077127579351543 9.261302994089174 1.478082527359086 0 0 0
177 3 0.6867038506259822 9.510424530231036 1.0366584148247904 1 0 1
59 2 0.09370995826889182 8.839838302444019 0.6959378458998852 1 0 1
46 2 0.9627960385549932 10.006735627008998 3.4393594923359205 0 0 0
152 3 1.630382670590683 9.531433651489122 4.0178037970630225 0 0 0
151 3 0.30170735903991486 10.311702340787562 4.068819808287693 0 0 0
104 3 4.759095817153714 8.636904831436054 1.9253600432514977 0 0 0
123 3 4.33461054774498 12.390544778459123 1.0147323381090516 0 0 0
113 3 6.371222046929606 8.997948964378423 3.164322892200726 0 -1 0
147 3 6.508920170165264 11.18937135181457 3.8441288839658188 0 0 0
44 2 7.160426948052617 10.454577559983726 3.74654903869906 0 0 0
179 3 10.218984211511128 11.699828195083997 2.4276671067510973 0 -1 0
60 2 9.770243036199258 10.839877547844353 2.257741315328604 0 -1 0
180 3 8.82084635329067 11.060030435793864 2.5278320933429845 0 -1 0
128 3 9.971919738764655 8.877734504315463 2.881720094218821 0 0 0
154 3 9.630536059305646 10.302552419474543 0.6512469993130933 0 -1 1
119 3 0.2123481356207016 2.855675427397386 4.39116033120523 1 0 0
184 3 2.3111236643619497 0.3206182555383205 5.305150712716826 1 1 0
157 3 2.816713976028362 1.4504972649771892 6.888354979061042 0 1 0
91 3 2.3477655341969386 3.3008298186276823 5.707821602629347 1 0 0
49 2 3.1523994018268033 2.39405681567295 7.066285193691893 0 1 0
158 3 4.109707973990113 2.3661846169352616 6.848659727038318 0 1 0
16 2 1.8166571128327569 3.784319835587496 4.995728517384552 1 0 0
51 2 5.85922593836729 1.7259030209560375 6.424622962274702 0 1 0
161 3 5.6793527859723865 1.0764868721100458 5.6701422069808896 0 1 0
162 3 6.26454376972544 2.399152789102876 5.893873272320827 0 1 0
105 3 8.253809010839072 0.6727471145518392 5.584920921142546 0 1 1
72 3 6.666404425504023 1.37691342550163 8.102165498425745 0 0 0
30 2 12.011993243615155 2.459340339321343 4.448333843640712 0 0 0
120 3 11.331285380599333 3.1362784246763744 4.3294100007230645 0 0 0
174 3 11.749292082034913 1.5043787844353422 6.377973706058062 -1 1 0
57 2 11.819957846926325 0.9023550060231802 7.132305121698691 -1 1 0
173 3 11.722497145995323 1.5283210558919313 7.894365423766518 -1 1 0
106 3 9.720567140451141 1.2338805646042204 5.530021376221682 0 1 1
23 2 8.860566963085548 1.226938104391094 5.064537004682681 0 1 1
164 3 4.203895446718643 5.607723140204352 4.317889750520539 0 -1 0
92 3 2.5731753432034563 4.297236648562882 4.515117128342037 1 0 0
170 3 3.5221190413412065 6.43527521638879 8.276869491236974 0 0 0
169 3 2.906340911628286 5.432677031120927 7.218401846822188 0 0 0
55 2 3.0579022397403883 5.5894816748699645 8.18115064104645 0 0 0
12 2 0.2632993947688075 6.067180318987388 5.4568074275442555 1 0 0
83 3 0.6944872076139887 5.179534223167779 5.457183524292604 1 0 0
117 3 1.5422490357038559 7.529041489982094 5.236346948337586 1 0 0
118 3 2.804715287604826 7.789890200936175 6.099608634808247 1 0 0
29 2 2.3116975021063366 8.12372321810008 5.343271094370273 1 0 0
172 3 4.679976288392382 7.42145712970812 4.937906843368745 0 0 0
171 3 5.842756262383667 7.098363435099068 5.825366659096608 0 0 0
56 2 4.89644436134182 6.839688521737788 5.708991748777719 0 0 0
81 3 8.431437761306707 6.73646188884791 6.2457163037762085 0 0 0
14 2 7.295866812139814 8.090662894026215 6.077595811833067 0 0 0
87 3 7.370618210072732 8.412040008804178 7.033661274669556 0 0 0
150 3 8.445019706622366 5.140046862580783 8.358941443889464 0 0 0
11 2 8.923503714033645 5.959629749721395 6.558119100165319 0 0 0
82 3 8.906610486629921 5.311389300893468 5.803218100327258 0 0 0
84 3 12.694021492023186 6.200282365346395 6.394550524338227 0 0 0
168 3 10.035873760439287 7.089086464260935 7.156551232007268 -1 -1 0
54 2 10.570277708106238 7.739795703514069 7.724200169744859 -1 -1 0
183 3 1.3520469143248464 12.564009567023756 6.487985881809666 1 0 0
62 2 2.314295010168833 12.626114670014443 6.253828899376593 1 0 0
136 3 1.9191820991823783 9.842133897037732 7.7455072849840105 0 0 0
2 2 4.677443989814434 11.106512682758337 8.28854776921142 0 -1 0
88 3 7.338177516790694 8.901689126297955 5.56371374435195 0 0 0
148 3 7.905194666829501 10.604628711793266 4.3899146576847015 0 0 0
1 1 4.47698330183431 10.710368616900652 7.1931165840177185 0 -1 0
3 2 4.336800927764794 10.375165130671963 6.088133825074966 0 -1 0
141 3 11.492685910187236 8.703825946609353 4.881667530026678 1 0 0
142 3 11.73516877349633 8.722849938219404 6.445355595533713 1 0 0
121 3 8.811724194898353 10.982163532315194 6.647579072559589 0 0 0
31 2 8.813356750508099 10.514744987739844 5.783470325368515 0 0 0
122 3 9.662368287205716 10.047929892194267 5.759603887681934 0 0 0
41 2 11.6112833657122 9.31679802607142 5.617517306802838 1 0 0
28 2 8.739166380167445 11.58574833779517 8.233168247287953 0 0 -1
131 3 0.8972588341256913 3.027629806065416 12.023180079687071 1 0 0
190 3 3.53915827235029 0.8606749918822554 10.190504421549162 0 1 0
189 3 3.9629484429662694 2.329057310479254 10.018058874546137 0 1 0
93 3 4.282389145425034 3.966595511863436 12.678540704902769 0 0 0
76 3 7.069774942289496 0.11284655097925317 12.403617163160485 0 0 -1
71 3 6.277892096053933 0.7595477043408647 9.47384681689045 0 0 0
65 2 4.249342901052355 1.5219574563894507 10.400741413524246 0 1 0
188 3 5.0433895021089805 1.4733729053070397 12.086357575239076 0 0 -1
6 2 7.050575655515763 1.0594927749699692 8.987252856243392 0 0 0
133 3 7.784555225992082 2.797959421900199 10.324776531779271 0 0 0
37 2 8.196611140750916 2.896787361344054 11.219829102556735 0 0 0
134 3 8.040775838655886 1.9401742284228154 11.552170415628662 0 0 0
