    2.0274703317750484    0.019845954389379722    0.005432259604994712  
    2.064548710834077    0.02251998404670759    3.3626962398707256  
    2.1016615607789695    0.023051622739629393    5.90730860890506  
    2.1387753290217946    0.023328428447757343    6.574582697435398  
    2.1758892527879232    0.023519802690565417    7.645075335073872  
    2.2130022569563614    0.02401776775706356    8.54525746021496  
    2.250116114981621    0.0242460700916048    9.211865557340246  
    2.2872285820990124    0.024851039830683985    9.889642947836295  
    2.324342601149337    0.024982818358007128    10.530435420091354  
    2.3614558215634833    0.025430344623517592    11.088131626243177  
    2.3985677549004074    0.026125145775318992    11.602036171470298  
    2.435673614879641    0.027490840124325566    12.098569819003924  
    2.4727853069161823    0.02822996789800916    12.568333649900492  
    2.5098939841619528    0.029338723883769346    13.007472826472732  
    2.5469967211434064    0.03094571070550084    13.426848115438752  
    2.5840943554525744    0.032879848578965726    13.845546522435551  
    2.621184217970855    0.03522614204855151    14.251750031595131  
    2.658261035209214    0.03813108940251847    14.647578365719488  
    2.695294454732508    0.04240668970724709    15.041065947880663  
    2.7322582746890323    0.048238054678906045    15.385347381097304  
    2.769050489328119    0.05676278734977802    15.636496215735901  
    2.805380289028211    0.07002471682993824    15.81142895848372  
    2.8404487264421747    0.09127343692002973    16.133304367028398  
    2.8739520992341454    0.11921765106031698    16.410282589616852  
    2.9055215307726368    0.15336463588577756    15.716952460346127  
    2.9328967802600245    0.1971205533695589    14.323497205122038  
    2.946408226572472    0.2572477706521872    13.713159326837287  
    2.952043744669222    0.3214133823074984    13.221027656657288  
    2.9558522219318366    0.38601815242661097    12.576127295354498  
    2.9585164447975636    0.4507993846417686    12.002433794176207  
    2.9614972839128804    0.5155391801449449    11.479012043350119  
    2.96414688189775    0.5803230629635785    10.902773244366246  
    2.9672221293948358    0.6450492637854133    10.27016012600934  
    2.970395868566169    0.7097610379783545    9.653404296115903  
    2.97331514974159    0.7745094466680684    9.041797791939082  
    2.975196567264918    0.83937485981525    8.358658489345423  
    2.975847837751776    0.9043133487983234    7.636744533879609  
    2.9768337004123753    0.9692400174438659    7.093708722324182  
    2.978393875881406    1.0341321233427698    6.849922567197495  
    2.9803122649334295    1.0989949484725987    6.736087554662442  
    2.981902432599926    1.1638849713671113    6.5910473475797735  
    2.9829788455752713    1.2288072881235086    6.360105980151398  
    2.9839215030287325    1.2937360175863613    6.021165114481983  
    2.984567515949794    1.3586758257531557    5.585380010219064  
    2.9848245755151286    1.423623869899212    5.047023743306146  
    2.9851976087626655    1.48857026460562    4.356652866888503  
    2.9860542048135796    1.5535024620316562    3.547690992596901  
    2.9870885328839654    1.6184268980295435    2.761659966103127  
    2.9886067081721803    1.6833220141312906    2.0505438308130963  
    2.9900313008582824    1.748223826879889    1.700536390010213  
